@relation 'mid_csv-weka.filters.unsupervised.attribute.Remove-R1-3,5,16-17,19-22-weka.filters.unsupervised.attribute.Remove-R2'

@attribute price numeric
@attribute sqft_living numeric
@attribute sqft_lot numeric
@attribute floors numeric
@attribute waterfront numeric
@attribute view numeric
@attribute condition numeric
@attribute grade numeric
@attribute sqft_above numeric
@attribute sqft_basement numeric
@attribute zipcode numeric

@data
470000,1010,5000,1,0,0,3,7,1010,0,98107
470000,2100,4700,2,0,0,3,8,2100,0,98065
470000,1780,8784,1,0,0,3,7,1230,550,98033
470000,1170,4400,1,0,0,3,7,870,300,98199
470000,2680,8062,1,0,3,4,7,1530,1150,98198
470000,2620,4874,2,0,0,3,7,2620,0,98065
470000,1900,6000,1.5,0,0,4,6,1900,0,98033
470000,2220,9800,2,0,0,3,8,2220,0,98155
470000,1850,11250,1.5,0,0,3,7,1210,640,98074
470000,2490,8732,1.5,0,0,4,8,2490,0,98034
470000,3860,6901,2,0,0,3,7,3860,0,98038
470000,3380,9900,1,0,2,4,8,1690,1690,98166
470000,2520,9684,2,0,0,3,8,2520,0,98045
470000,2740,9600,1,0,0,4,7,1370,1370,98144
470000,2590,18224,1.5,0,0,4,7,2000,590,98118
470000,1500,5000,1.5,0,0,4,7,1140,360,98117
470000,2320,12042,1,0,0,4,7,1320,1000,98072
470000,2310,7350,1,0,0,3,8,1670,640,98011
470000,1990,30083,2,0,0,3,8,1990,0,98155
470000,2290,14800,1,0,0,3,8,1620,670,98155
470000,1460,8227,1,0,0,3,6,880,580,98125
470000,2180,4268,1.5,0,0,4,7,1340,840,98117
470000,2070,8581,2,0,0,3,8,2070,0,98059
470000,1510,8000,1,0,0,4,7,1510,0,98007
470000,1650,7276,1,0,0,3,7,1010,640,98011
470000,2770,54707,1.5,0,0,3,8,2370,400,98155
470000,2280,6134,2,0,0,3,8,2280,0,98065
470000,1500,3659,1,0,0,3,7,830,670,98122
470000,1220,4000,1.5,0,0,4,6,1220,0,98103
470000,3910,7077,2,0,0,3,9,2710,1200,98038
470000,2150,8221,2,0,0,3,8,2150,0,98059
470000,2310,14023,2,0,0,3,9,2310,0,98019
470000,2480,5082,2,0,0,3,7,2480,0,98065
470000,1280,1257,2,0,0,3,8,1040,240,98107
470000,1400,4914,1.5,0,0,3,7,1400,0,98117
470000,1800,12669,1,0,0,3,7,1800,0,98033
470000,2120,2374,2,0,0,3,8,1770,350,98052
470000,2410,4680,2,0,0,3,9,2410,0,98008
470000,1760,6723,1,0,0,3,7,1160,600,98118
470000,2150,9820,1,0,0,4,8,1220,930,98011
470000,1310,8600,1,0,0,4,7,1310,0,98033
470000,2000,8424,1,0,0,4,7,1300,700,98034
470000,1190,5200,1,0,0,5,7,1190,0,98103
470000,2470,8536,2,0,0,3,8,2470,0,98155
470000,2380,17199,2,0,0,3,8,1530,850,98028
470000,1710,2381,2,0,0,3,8,1360,350,98029
470000,1520,4220,1,0,0,4,7,840,680,98117
470000,1740,37238,1.5,0,0,4,7,1740,0,98024
470000,3520,35512,2,0,2,3,8,2760,760,98022
470000,2700,6769,2,0,0,3,9,2700,0,98042
470000,1730,38884,1,0,0,3,8,1730,0,98038
470000,1980,9725,2,0,0,3,8,1980,0,98045
470000,1740,1693,2,0,0,3,8,1360,380,98116
470000,1830,39165,1,0,0,5,8,1830,0,98027
470000,2180,17180,2,0,0,4,7,2180,0,98014
470000,900,5512,1,0,0,3,7,900,0,98115
470000,2210,9655,1,0,0,3,8,1460,750,98011
470000,2070,11658,1,0,0,4,8,1370,700,98056
470101,2320,7800,2,0,0,3,8,2320,0,98028
470450,1010,3400,1,0,0,3,7,1010,0,98103
470500,2500,9248,1,0,0,3,8,1300,1200,98006
470500,2070,14000,1,0,0,3,7,1720,350,98028
470950,2560,16420,2,0,0,4,8,2560,0,98014
471000,2010,4059,2,0,0,3,8,2010,0,98034
471000,3030,9687,2,0,0,3,8,2020,1010,98045
471000,1760,5750,1,0,2,5,7,1070,690,98126
471000,1640,10123,1,0,0,3,8,1340,300,98011
471000,3410,57063,2,0,0,4,8,2410,1000,98059
471000,2330,9928,2,0,0,3,8,2330,0,98045
471000,2040,21781,2,0,0,3,8,2040,0,98014
471000,2030,2805,2,0,0,3,8,1720,310,98027
471000,1450,3750,1,0,0,4,7,950,500,98105
471000,840,5100,1,0,0,4,7,840,0,98117
471000,1240,6417,1,0,0,5,7,1240,0,98126
471001,1800,6000,1,0,0,5,7,900,900,98103
471275,3361,5038,2,0,0,3,9,3361,0,98092
471500,2430,5866,2,0,0,3,7,2430,0,98065
471750,3790,8200,1,0,1,3,8,2120,1670,98056
471835,3281,5354,2,0,0,3,9,3281,0,98092
472000,4410,14034,1,0,2,4,9,2350,2060,98003
472000,2200,21890,1,0,2,3,8,1200,1000,98155
472000,1780,7245,1,0,0,4,8,1330,450,98052
472000,2030,9804,1,0,0,3,7,1110,920,98008
472000,2180,7200,1,0,3,4,8,1090,1090,98178
472000,4350,7090,2,0,0,3,8,2870,1480,98042
472000,1740,9038,1,0,0,4,7,1740,0,98007
472000,1180,1262,3,0,0,3,8,1180,0,98119
472000,2770,89298,2,0,0,3,9,2770,0,98045
472000,1800,2748,2,0,0,4,9,1800,0,98008
472000,2570,7412,2,0,0,3,8,2570,0,98019
472000,1860,415126,2,0,0,3,7,1860,0,98038
472000,3800,104979,2,0,0,3,8,3210,590,98045
472217,2010,2212,2,0,0,3,8,1390,620,98029
472500,2960,223462,2,0,0,3,10,2960,0,98030
472500,1650,3711,2,0,0,3,8,1650,0,98052
472500,1750,15500,1,0,0,3,7,1490,260,98075
472500,1700,2383,2,0,0,3,8,1700,0,98029
472500,1440,8536,1,0,0,4,7,1440,0,98033
472500,1790,6800,1,0,0,4,7,1240,550,98133
472800,1840,8400,1,0,0,3,8,1290,550,98006
473000,1050,7200,1,0,0,3,7,1050,0,98125
473000,900,5100,1,0,0,4,7,900,0,98117
473000,2180,7200,2,0,0,4,7,2180,0,98034
473000,940,4000,1,0,0,3,6,720,220,98199
473000,4370,37193,2,0,3,3,8,2780,1590,98022
473000,3430,6872,2,0,0,3,10,2830,600,98031
473000,1510,4555,1,0,0,3,8,1510,0,98053
473000,1280,10000,1,0,0,4,7,1280,0,98006
473000,1620,12309,2,0,0,3,7,1620,0,98074
473000,1890,12236,1,0,0,3,8,1890,0,98074
473000,1380,1081,3,0,0,3,8,1380,0,98107
473600,1780,8400,1,0,0,3,7,1080,700,98136
473975,2330,3610,2,0,0,3,8,2330,0,98074
474000,1050,403365,1,0,3,5,6,1050,0,98022
474000,1140,4560,1,0,0,4,6,770,370,98117
474000,1960,14834,1,0,0,4,8,1330,630,98072
474000,1100,3500,1,0,0,5,7,1100,0,98115
474000,1530,8000,2,0,0,3,7,1530,0,98052
474000,1090,3160,1,0,0,3,7,840,250,98109
474500,2000,3600,1,0,0,3,6,1150,850,98144
474800,1400,1243,3,0,0,3,8,1400,0,98103
474900,1800,43647,1,0,0,4,8,1800,0,98072
474900,1630,8308,1.5,0,0,3,7,1630,0,98146
474905,1340,6200,1,0,0,5,6,1340,0,98008
474950,2030,15400,1,0,1,3,9,1130,900,98166
474950,2250,222156,1,0,0,3,7,2250,0,98065
474950,2080,8347,1,0,0,4,7,1460,620,98034
474950,1850,2575,2,0,0,3,9,1850,0,98118
474950,1530,1568,3,0,0,3,8,1530,0,98117
475000,2480,5280,1.5,0,0,5,7,1620,860,98108
475000,2340,7200,1,0,0,3,7,1300,1040,98034
475000,1490,3825,1,0,0,3,7,860,630,98117
475000,1640,5097,2,0,0,3,7,1640,0,98155
475000,2020,8970,1,0,0,4,7,1180,840,98072
475000,1700,8432,1,0,0,3,8,1230,470,98125
475000,3660,14401,2,0,0,3,10,2660,1000,98023
475000,1420,6000,1.5,0,0,3,7,1420,0,98115
475000,1460,4961,1,0,0,4,8,1150,310,98033
475000,1250,150117,1,0,0,3,7,1250,0,98075
475000,2120,57050,2,0,0,3,9,2120,0,98072
475000,2370,3239,2,0,0,3,8,1950,420,98072
475000,2320,5534,1.5,0,0,4,7,1540,780,98103
475000,2680,4673,2,0,0,3,7,2680,0,98011
475000,1640,2720,1.5,0,0,3,8,1640,0,98115
475000,2280,5750,1,0,1,4,7,1150,1130,98116
475000,890,4590,1,0,0,3,7,890,0,98117
475000,1480,13457,1,0,0,3,7,1480,0,98007
475000,2010,3600,1.5,0,0,3,6,1510,500,98119
475000,2010,2554,2,0,0,3,7,1860,150,98118
475000,1600,7161,1,0,0,3,8,1600,0,98118
475000,1710,8645,1,0,0,4,7,1510,200,98115
475000,3470,117612,1.5,0,0,3,7,3470,0,98028
475000,2240,7245,1,0,0,4,7,1140,1100,98034
475000,1490,224334,1,0,2,3,8,1490,0,98092
475000,3150,5757,2,0,0,3,9,3150,0,98058
475000,2110,7560,2,0,0,4,8,2110,0,98034
475000,3060,10043,1,0,0,4,8,1700,1360,98133
475000,1790,2250,1,0,2,4,7,840,950,98103
475000,1270,4268,1,0,0,3,7,1270,0,98117
475000,1910,8775,1,0,0,3,7,1210,700,98028
475000,2770,98881,2,0,0,3,9,2770,0,98022
475000,1320,7840,1,0,0,3,8,1320,0,98007
475000,1920,4534,2,0,0,3,8,1920,0,98034
475000,1890,7560,1,0,0,3,8,1430,460,98034
475000,1780,8033,1,0,0,2,7,1210,570,98034
475000,2280,3710,1,0,0,3,8,1550,730,98072
475000,3740,8700,1,0,0,3,10,2260,1480,98058
475000,1330,14560,1,0,0,3,7,1330,0,98052
475000,2480,6031,2,0,0,3,8,2480,0,98155
475000,1470,9750,1,0,0,3,7,1470,0,98034
475000,2420,36862,1,0,0,4,8,1530,890,98003
475000,1150,10240,1,0,0,3,6,1030,120,98106
475000,2020,5100,1.5,0,0,5,7,1320,700,98103
475000,1820,8008,1,0,0,3,8,1240,580,98052
475000,2630,185130,2,0,0,3,9,2630,0,98014
475000,1790,229125,2,0,3,3,7,1790,0,98022
475000,1380,4635,1,0,0,4,6,1380,0,98144
475000,1800,7200,1,0,0,3,7,1230,570,98177
475000,3080,6600,2,0,0,3,9,3080,0,98058
475000,2490,7210,1,0,0,3,7,1290,1200,98034
475000,820,2723,1,0,0,3,7,820,0,98103
475000,1980,11443,1,0,0,5,7,1980,0,98155
475000,1440,3720,1.5,0,0,3,7,1440,0,98115
475000,2200,16288,1,0,0,3,7,1290,910,98059
475000,2870,29699,1,0,0,3,7,1520,1350,98125
475000,1880,9659,1,0,0,3,8,1180,700,98155
475000,1690,2890,2,0,0,3,7,1690,0,98053
475000,1260,10065,1,0,0,3,7,1260,0,98006
475000,2440,3052,2,0,0,3,8,1940,500,98108
475000,2160,19283,2,0,0,3,8,2160,0,98011
475000,2320,10046,2,0,0,3,7,2320,0,98065
475000,1270,8000,1,0,0,4,6,1270,0,98008
475000,1870,25157,2,0,0,3,7,1870,0,98014
475000,2040,7260,2,0,0,4,7,2040,0,98133
475000,1230,11502,1,0,0,4,7,1230,0,98052
475000,1520,8100,1,0,0,5,6,760,760,98117
475000,1850,5444,2,0,0,5,7,1850,0,98034
475000,2600,7210,2,0,0,3,8,2600,0,98059
475000,1320,1310,3,0,0,3,8,1320,0,98107
475000,870,7975,1,0,2,3,7,870,0,98107
475000,1580,12177,1,0,0,3,7,1200,380,98074
475000,2300,28480,2,0,0,3,6,2300,0,98053
475000,2130,8022,2,0,0,3,8,2130,0,98052
475000,1170,1250,3,0,0,3,8,1170,0,98107
475000,2510,8050,1,0,0,4,7,1490,1020,98034
475000,2220,60984,2,0,0,4,8,2220,0,98027
475000,1850,26445,1,0,0,4,7,1850,0,98010
475000,1720,3825,1.5,0,0,3,7,1720,0,98105
475000,2400,5400,2,0,2,4,7,1600,800,98178
475000,1650,7775,1,0,0,4,7,1150,500,98133
475000,2050,10200,1,0,0,3,6,1430,620,98198
475000,2270,13000,1,0,0,5,8,2270,0,98058
475000,2410,8284,1,0,0,5,7,1210,1200,98034
475000,1700,9100,1,0,0,3,8,1160,540,98126
475000,950,1110,2,0,0,3,8,950,0,98102
475000,2100,13468,1,0,0,5,7,1050,1050,98125
475000,2540,18900,1,0,0,3,7,1580,960,98072
475000,1890,3938,2,0,0,3,8,1890,0,98065
475000,3100,5298,2,0,0,3,7,3100,0,98065
475000,1800,3300,2,0,0,3,7,1690,110,98118
475000,1340,2805,1.5,0,0,3,7,1340,0,98144
475000,1580,10260,1,0,0,4,7,1030,550,98007
475000,1750,12632,1,0,0,4,7,1750,0,98033
475000,1320,3420,1,0,1,3,7,1080,240,98199
475000,1240,8738,1,0,0,3,7,1240,0,98005
475000,1580,8659,1,0,0,4,7,1220,360,98011
475000,1930,11092,1,0,0,3,7,1500,430,98074
475000,2040,6180,2,0,0,4,7,2040,0,98118
475000,1620,14467,2,0,0,3,7,1620,0,98074
475000,1550,4054,1.5,0,0,4,7,1550,0,98115
475000,1630,7586,2,0,0,3,8,1630,0,98029
475000,1540,54450,2,0,0,3,7,1540,0,98053
475000,2680,87117,1,0,0,3,7,1340,1340,98024
475000,920,5157,1,0,0,3,6,920,0,98118
475000,2040,16200,2,0,0,3,8,2040,0,98019
475000,2160,35912,2,0,0,3,8,2160,0,98077
475000,3400,234352,2,0,0,3,8,2500,900,98070
475000,1970,7532,1,0,0,3,8,1390,580,98052
475000,1680,3420,1,0,0,3,7,960,720,98115
475000,1190,1137,2,0,0,3,7,960,230,98115
475000,1380,1621,2,0,0,3,8,1140,240,98117
475000,2500,4500,2,0,0,3,7,2500,0,98059
475000,2620,6178,2,0,0,3,8,2620,0,98045
475000,1060,925,2,0,0,3,8,980,80,98199
475000,1630,2520,2,0,0,3,7,1630,0,98029
475000,2780,3583,2,0,0,3,8,2180,600,98059
475000,1380,1121,3,0,0,3,8,1380,0,98103
475000,1190,1200,3,0,0,3,8,1190,0,98103
475000,1310,1294,2,0,0,3,8,1180,130,98116
475200,1670,3980,2,0,0,3,8,1670,0,98027
475226,2120,4512,2,0,0,3,8,2120,0,98011
475300,2110,10005,1,0,0,5,7,1110,1000,98033
475500,1500,9416,1,0,0,4,8,1500,0,98133
475580,1520,11085,1,0,0,3,8,1520,0,98074
475999,1880,4175,1.5,0,0,3,7,1090,790,98107
476000,1570,7187,1,0,0,4,8,1170,400,98133
476000,1630,3070,2,0,0,3,7,1630,0,98053
476000,1140,5500,1.5,0,0,4,6,1140,0,98199
476000,2340,17541,1,0,0,4,7,1360,980,98028
476000,2740,33158,2,0,0,3,9,2740,0,98042
476000,1650,9600,1,0,0,4,7,1650,0,98075
476000,1440,3840,2,0,0,3,7,1440,0,98053
476000,2890,6885,1,0,0,3,7,1590,1300,98115
476000,1140,1332,3,0,0,3,8,1140,0,98103
476100,1850,1836,2,0,0,3,7,1600,250,98029
476500,1060,8625,2,0,0,4,7,1060,0,98033
476500,1200,6120,1,0,0,4,7,950,250,98115
476500,1670,10200,1,0,0,3,7,1390,280,98118
476500,2250,50155,2,0,0,3,8,2250,0,98045
476800,1900,43700,1.5,0,0,4,6,1900,0,98052
476900,1240,5758,1.5,0,0,4,6,960,280,98116
477000,1720,6270,2,0,0,3,8,1720,0,98118
477000,1260,3000,2,0,0,3,7,1260,0,98029
477000,1750,4990,1,0,0,3,7,950,800,98107
477000,1780,8085,1,0,0,3,7,1210,570,98011
477000,1740,4960,2,0,0,3,8,1740,0,98029
477000,1380,7800,1,0,0,3,7,1080,300,98125
477000,960,3600,1,0,0,4,7,960,0,98117
477000,1350,2053,3,0,0,3,8,1350,0,98117
477000,2100,5060,2,0,0,3,7,2100,0,98108
477500,2090,6000,2,0,1,3,7,2090,0,98116
477500,1860,5146,2,0,0,3,8,1860,0,98029
477500,1860,9364,1,0,0,3,7,1080,780,98125
477500,2815,5619,2,0,0,3,9,2815,0,98055
477590,2260,7701,2,0,0,3,8,1760,500,98146
478000,1280,2580,1.5,0,0,3,8,1280,0,98115
478000,1440,7107,1,0,0,4,7,1000,440,98052
478000,1570,9500,1,0,0,4,7,1070,500,98033
478000,1640,3896,2,0,0,3,8,1640,0,98029
478000,1690,8208,1,0,0,4,7,1210,480,98008
478000,1960,6000,1,0,0,4,7,980,980,98199
478000,820,6000,1,0,0,3,7,820,0,98199
478000,2780,7290,2,0,0,3,8,2780,0,98059
478000,1210,6175,1,0,0,3,7,1210,0,98034
478000,2790,36585,1,0,0,4,8,1410,1380,98027
478000,1200,1867,1,0,0,3,7,600,600,98109
478000,1430,1348,2,0,0,3,8,1160,270,98107
478000,3040,4535,2,0,0,3,9,3040,0,98056
478500,2090,4755,1,0,2,3,8,1200,890,98136
478830,3274,4950,2,0,0,3,9,3274,0,98092
479000,1260,889,3,0,0,3,8,1260,0,98109
479000,1370,3000,1.5,0,0,3,7,1370,0,98103
479000,1340,13750,1,0,0,4,7,1340,0,98006
479000,2110,11319,2,0,0,4,8,2110,0,98072
479000,1470,6018,1,0,0,3,8,1470,0,98074
479000,2590,6139,2,0,0,3,8,2590,0,98038
479000,1230,932,2,0,0,3,8,1020,210,98112
479000,2370,30378,2,0,0,3,8,2370,0,98042
479000,1480,10094,1,0,0,4,7,1480,0,98007
479000,1710,8998,2,0,0,3,8,1710,0,98052
479000,2050,6705,1,0,0,4,7,1230,820,98034
479000,1730,1037,3.5,0,0,3,8,1730,0,98118
479000,1690,3322,2,0,0,3,7,1690,0,98053
479000,2270,9464,1.5,0,0,4,7,1520,750,98146
479000,1330,1380,2,0,0,3,8,1060,270,98116
479000,1741,1439,2,0,0,3,8,1446,295,98034
479200,1510,3750,1.5,0,0,4,7,1510,0,98116
479349,3223,6371,2,0,0,3,9,3223,0,98042
479500,930,5760,1,0,0,3,6,730,200,98118
479500,2300,4637,2,0,0,3,8,2300,0,98065
479900,1980,12150,1,0,0,3,9,1980,0,98042
479900,2510,9750,1,0,0,3,8,1630,880,98028
479950,1510,6516,1,0,0,3,8,1510,0,98053
479950,2810,4984,1,0,0,3,9,1750,1060,98055
479950,2570,11070,2,0,0,4,8,2570,0,98058
479950,2780,6000,2,0,0,3,9,2780,0,98058
479950,1360,1336,3,0,0,3,8,1360,0,98107
479950,1820,1358,3,0,0,3,9,1820,0,98126
479950,2260,7163,1,0,0,3,9,2260,0,98058
479990,2010,2386,2,0,0,3,8,1390,620,98029
480000,1040,5060,1,0,0,3,7,1040,0,98116
480000,3230,16171,2,0,3,3,9,2520,710,98001
480000,1030,3060,1,0,2,4,7,790,240,98103
480000,2600,7787,2,0,0,3,8,2600,0,98059
480000,3250,34293,2,0,0,4,9,3250,0,98042
480000,2180,10575,1,0,0,2,6,1730,450,98005
480000,1940,10035,2,0,0,4,8,1940,0,98072
480000,3830,35000,1,0,0,3,8,2130,1700,98077
480000,2940,5054,2,0,0,3,7,2940,0,98146
480000,2360,9005,1,0,0,5,7,1340,1020,98133
480000,1008,26487,1,1,4,4,6,1008,0,98070
480000,2080,5500,1,0,0,3,7,1040,1040,98117
480000,1060,3040,1,0,0,3,7,860,200,98103
480000,1680,9090,1,0,0,4,7,1130,550,98008
480000,1740,8528,1,0,0,4,7,1290,450,98125
480000,2240,5500,1,0,0,3,7,1490,750,98136
480000,2590,8610,1,0,0,4,7,1340,1250,98008
480000,3370,435600,2,0,3,3,9,3370,0,98045
480000,2220,6500,2,0,3,4,8,2220,0,98166
480000,2050,3960,1,0,0,4,7,1180,870,98116
480000,1250,1103,3,0,2,3,8,1250,0,98103
480000,2040,9597,1,0,0,4,7,1240,800,98052
480000,3620,16000,2,0,0,3,9,3620,0,98038
480000,1490,6770,1.5,0,0,3,8,1490,0,98108
480000,1760,21562,1,0,1,3,8,1560,200,98028
480000,1460,7860,1,0,0,5,7,1460,0,98008
480000,2320,4322,1,0,0,3,7,1140,1180,98144
480000,1580,7400,1,0,0,3,7,1050,530,98052
480000,2100,67269,1,0,0,4,7,1220,880,98028
480000,1170,4635,1,0,0,4,6,690,480,98117
480000,2920,21375,1,0,0,3,8,1850,1070,98028
480000,1200,3060,1,0,0,4,7,1060,140,98115
480000,1470,10052,1,0,0,4,8,1470,0,98125
480000,1840,9250,1,0,0,4,7,980,860,98133
480000,2980,7338,2,0,0,3,8,2980,0,98055
480000,1100,5700,1,0,0,3,7,1100,0,98115
480000,2330,14190,1,0,0,3,8,1740,590,98034
480000,2550,7725,1,0,0,5,8,1390,1160,98056
480000,2440,9664,2,0,0,3,8,1890,550,98028
480000,2480,5100,2,0,0,3,8,2480,0,98019
480000,820,4200,1,0,0,3,7,820,0,98112
480000,1300,3000,2,0,0,3,7,1300,0,98115
480000,1350,4220,1,0,0,3,8,1350,0,98053
480000,1920,9380,1,0,0,3,7,1920,0,98008
480000,2760,7200,1,0,0,3,7,1430,1330,98072
480000,1540,20281,1,0,0,3,7,1540,0,98075
480000,1950,8892,2,0,0,3,8,1950,0,98052
480000,2080,7966,1,0,0,3,7,1200,880,98011
480000,1960,43995,1,0,0,3,7,1960,0,98059
480000,1710,4080,1,0,0,4,7,1130,580,98136
480000,2200,4692,2,0,0,3,8,2200,0,98011
480000,2080,217800,1,0,0,5,7,2080,0,98070
480000,1600,8400,1,0,0,5,8,1600,0,98006
480000,3480,12821,2,0,2,3,10,2890,590,98092
480000,2180,9861,2,0,2,3,8,2180,0,98045
480000,2520,2370,2,0,0,3,8,1690,830,98122
480000,1770,7000,1,0,0,5,7,1770,0,98034
480000,2450,28185,2,0,0,3,9,2450,0,98058
480000,1160,8800,1,0,0,4,7,1160,0,98008
480000,2160,7737,2,0,0,3,7,2160,0,98065
480000,2980,4074,2,0,0,3,8,2980,0,98019
480000,1640,7847,2,0,0,3,8,1640,0,98029
480000,2870,35757,2,0,0,4,9,2870,0,98077
480000,2230,11200,1,0,0,4,7,1300,930,98011
480000,1500,3420,1,0,0,3,7,1500,0,98103
480000,2700,9700,1,0,0,3,8,1670,1030,98011
480000,1820,13362,1,0,0,3,8,1220,600,98075
480000,1150,4945,1,0,2,3,7,1150,0,98126
480000,710,4800,1,0,0,2,6,710,0,98112
480000,2240,15435,1,0,1,5,7,1390,850,98155
480000,2270,4488,2,0,0,3,7,2270,0,98065
480000,1680,2552,1,0,0,4,7,840,840,98117
480000,1140,12000,1,0,0,3,6,1140,0,98027
480000,2732,9500,1,0,2,4,8,1870,862,98003
480000,1820,15000,1,0,0,3,7,1480,340,98028
480000,3028,18055,2,0,0,3,7,3028,0,98030
480000,2430,5000,2,0,0,3,7,2430,0,98065
480000,2670,4780,2,0,0,3,8,2670,0,98059
480000,1590,1431,2,0,0,3,8,1060,530,98144
480000,2410,4656,2,0,0,3,7,2410,0,98065
480000,2940,9172,2,0,0,3,9,2940,0,98001
480500,2180,11200,1,0,0,4,8,2180,0,98072
480680,1730,4924,2,0,0,3,8,1730,0,98029
481000,1560,3000,1,0,0,4,6,770,790,98103
481000,2286,8269,2,0,0,3,8,2286,0,98056
481000,2480,9869,1,0,0,4,8,1240,1240,98028
481000,2580,15653,1.5,0,0,3,9,2580,0,98166
481000,2290,14810,1,0,0,5,7,1400,890,98056
481000,1290,1137,3,0,0,3,8,1290,0,98107
481000,1620,3880,1,0,0,4,7,920,700,98117
481000,1920,9500,1,0,0,4,7,1470,450,98006
481015,1550,5511,2,0,0,3,8,1550,0,98033
481203,940,3800,1,0,0,3,7,940,0,98115
481450,1410,4800,1,0,0,3,7,1410,0,98117
481500,1840,10500,2,0,0,3,7,1840,0,98034
481500,2140,6000,1,0,0,3,7,1070,1070,98117
482000,950,3960,1,0,0,3,7,950,0,98103
482000,2600,105587,1,0,0,4,7,1300,1300,98070
482000,2710,35868,2,0,0,3,9,2710,0,98038
482000,2846,85377,1.5,0,0,3,8,1976,870,98001
482000,2240,8322,2,0,0,3,8,2240,0,98034
482000,2300,16474,1,0,0,3,7,1220,1080,98072
482000,1350,1248,2,0,0,3,7,1180,170,98102
482000,3010,15750,1,0,0,4,8,1560,1450,98034
482000,2420,7307,2,0,0,3,7,2420,0,98065
482000,2230,9600,1,0,0,3,8,1320,910,98077
482000,1710,21485,2,0,0,3,7,1710,0,98074
482000,2950,6545,2,0,0,3,8,2950,0,98059
482000,1300,1229,2,0,0,3,8,1160,140,98107
482000,1380,1120,3,0,0,3,8,1380,0,98103
482500,2940,7500,1.5,0,0,4,8,2940,0,98034
482500,1330,6490,1,0,0,4,7,1330,0,98125
482500,1450,1445,2,0,0,3,7,980,470,98122
482500,1690,3068,2,0,0,3,7,1690,0,98053
482500,1630,7626,1,0,0,5,7,1110,520,98125
482500,1170,809,2,0,0,3,9,1170,0,98103
482975,2130,8801,1,0,0,3,8,1370,760,98155
483000,2440,15540,2,0,0,3,9,2440,0,98074
483000,2110,10454,1,0,0,4,8,1440,670,98028
483000,2100,43560,1,0,0,4,8,1330,770,98077
483000,1400,4720,1,0,0,4,7,820,580,98116
483000,1240,3000,1.5,0,0,3,7,1240,0,98105
483000,1220,3780,1.5,0,0,3,7,1220,0,98107
483300,1210,11100,1,0,0,4,7,1210,0,98006
483453,2790,5527,2,0,0,3,8,2790,0,98045
483500,1670,4308,2,0,0,3,8,1670,0,98027
483500,1200,2016,1,0,1,4,7,600,600,98116
483500,2740,45732,2,0,0,3,8,2740,0,98077
483945,1480,5120,1,0,0,4,6,840,640,98116
484000,3300,13501,1,0,0,3,8,2060,1240,98059
484000,1950,17400,1,0,0,3,7,1210,740,98072
484000,3600,20001,2,0,0,4,9,3600,0,98166
484000,690,23244,1,0,0,4,7,690,0,98053
484000,2440,16730,1,0,0,3,7,1390,1050,98072
484000,1660,6000,1,0,0,3,7,1160,500,98105
484000,1620,1425,3,0,0,3,8,1540,80,98027
484259,2790,5000,2,0,0,3,8,2790,0,98045
484950,1670,5004,2,0,0,3,8,1670,0,98029
484950,1000,4956,1,0,2,4,7,1000,0,98107
484950,1590,926,3,0,0,3,8,1590,0,98136
484998,1540,1870,2,0,0,3,8,1540,0,98029
485000,1600,4300,1.5,0,0,4,7,1600,0,98103
485000,2560,43995,2,0,0,4,7,2560,0,98052
485000,1880,5502,2,0,0,3,8,1880,0,98029
485000,1400,3600,1,0,0,3,7,1100,300,98119
485000,2560,8956,1,0,0,4,7,1500,1060,98034
485000,3110,9015,2,0,0,3,9,3110,0,98058
485000,3270,6129,2,0,0,3,9,3270,0,98055
485000,2650,12350,1,0,0,4,7,1470,1180,98028
485000,1910,5508,1,0,0,3,7,1020,890,98133
485000,2340,59058,1,0,0,3,8,2340,0,98038
485000,1840,8250,1,0,1,3,8,1340,500,98177
485000,2340,7048,1,0,0,4,8,1340,1000,98034
485000,2460,14100,1,0,0,3,7,1380,1080,98028
485000,2820,6611,1,0,0,3,7,1410,1410,98155
485000,1570,6810,1,0,0,3,8,1180,390,98074
485000,2870,5490,2,0,0,3,9,2870,0,98055
485000,1670,3330,1.5,0,0,4,7,1670,0,98107
485000,2540,51836,1,0,0,4,8,1820,720,98042
485000,1950,10080,1,0,0,4,7,1950,0,98034
485000,3220,7392,1,0,0,4,8,2010,1210,98177
485000,1650,4218,2,0,0,3,8,1650,0,98075
485000,1500,5412,1,0,0,5,7,900,600,98136
485000,1650,9500,1,0,0,3,8,1650,0,98052
485000,2140,43124,1,0,2,4,7,1220,920,98027
485000,1260,7250,1,0,2,3,7,960,300,98115
485000,2440,47916,2,0,0,3,8,2090,350,98053
485000,1020,9835,1,0,0,5,7,1020,0,98006
485000,3340,70131,2,0,0,3,9,2420,920,98022
485000,1210,6380,1.5,0,0,3,7,1210,0,98115
485000,1810,7068,2,0,0,5,7,1810,0,98034
485000,1900,7200,1,0,0,3,8,1370,530,98146
485000,1500,4100,1.5,0,0,3,7,1370,130,98107
485000,1250,7200,1,0,0,3,7,1250,0,98008
485000,2410,50654,1.5,0,0,3,7,2410,0,98070
485000,1620,4080,1.5,0,0,3,7,1620,0,98105
485000,2590,8384,1,0,0,4,8,1590,1000,98011
485000,1760,3097,2,0,0,3,8,1760,0,98029
