@relation 'low_csv-weka.filters.unsupervised.attribute.Remove-R1-3,5,17,19-22-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Remove-R2'

@attribute price numeric
@attribute sqft_living numeric
@attribute sqft_lot numeric
@attribute floors numeric
@attribute waterfront numeric
@attribute view numeric
@attribute condition numeric
@attribute grade numeric
@attribute sqft_above numeric
@attribute sqft_basement numeric
@attribute zipcode numeric

@data
260000,700,4800,1,0,0,3,7,700,0,98122
260000,1680,8725,1,0,0,3,8,1240,440,98023
260000,2320,16800,2,0,0,4,9,2320,0,98092
260000,1710,6400,1,0,0,4,7,1240,470,98023
260000,1650,7276,1,0,0,3,7,1010,640,98011
260000,1440,12888,1,0,2,3,7,1090,350,98168
260000,1811,4381,2,0,0,3,8,1811,0,98055
260000,1790,11884,1,0,0,3,7,1790,0,98031
260000,2320,6375,1,0,0,4,7,1270,1050,98001
260000,2000,37045,2,0,0,3,8,2000,0,98042
260000,1200,4592,1,0,0,3,6,800,400,98106
260000,1920,8075,1,0,0,4,7,1510,410,98023
260000,2710,5000,2,0,0,3,6,2710,0,98126
260000,1270,20700,1,0,0,2,7,1150,120,98155
260000,2360,9647,1,0,2,3,8,1530,830,98003
260000,1510,6095,2,0,0,4,7,1510,0,98038
260000,2110,8990,2,0,0,3,8,2110,0,98058
260000,1770,2677,2,0,0,3,7,1770,0,98055
260000,1420,14850,1,0,0,4,7,1020,400,98032
260000,1740,8100,1,0,0,4,7,1020,720,98058
260000,1500,7401,2,0,0,3,8,1500,0,98092
260000,820,6771,1,0,0,4,6,820,0,98106
260000,1520,6298,2,0,0,3,7,1520,0,98030
260000,940,5650,1,0,0,3,6,940,0,98118
260000,1610,7423,2,0,0,4,7,1610,0,98042
260000,1830,5375,1,0,0,2,7,1060,770,98198
260000,1600,7350,1,0,0,5,7,1600,0,98031
260000,1990,6671,2,0,0,3,7,1990,0,98023
260000,1850,7875,1,0,0,3,7,1250,600,98058
260000,1910,8710,1,0,0,3,7,1080,830,98168
260000,1730,4131,2,0,2,3,7,1480,250,98106
260000,1750,11180,1,0,0,3,8,1750,0,98059
260000,1790,4358,2,0,0,3,7,1790,0,98031
260000,1460,10000,1,0,0,4,8,1460,0,98092
260000,2160,22702,1,0,0,4,7,2160,0,98019
260000,2010,10816,1,0,0,3,7,1410,600,98178
260000,2250,7345,1,0,0,4,8,1320,930,98023
260000,1170,5450,1,0,0,5,6,1170,0,98118
260000,1480,8625,1,0,0,4,7,1480,0,98055
260000,1690,13184,1,0,0,4,7,1690,0,98166
260000,1580,8184,1,0,0,3,7,1140,440,98148
260000,2050,12500,1,0,0,3,7,1300,750,98198
260000,1410,5650,1.5,0,0,3,6,1410,0,98118
260000,1920,9680,1,0,0,4,7,1300,620,98031
260000,1530,8306,2,0,0,3,7,1530,0,98042
260000,1360,7700,1,0,0,4,7,1360,0,98058
260000,1950,9600,1,0,0,4,7,1200,750,98092
260000,1300,10139,1,0,0,3,7,1300,0,98042
260000,980,1296,2,0,0,3,7,840,140,98133
260000,690,6000,1,0,0,3,6,690,0,98118
260000,1150,3090,1,0,0,3,6,1150,0,98118
260000,570,81893,1,0,1,3,6,570,0,98070
260000,2390,8993,2,0,0,3,8,1680,710,98003
260000,2240,7200,1,0,0,3,7,1140,1100,98001
260000,1670,8511,1,0,0,3,7,1340,330,98001
260000,1220,7980,1.5,0,0,3,6,1220,0,98178
260000,1750,7000,2,0,0,3,8,1750,0,98023
260000,2220,8797,1,0,0,3,7,2220,0,98002
260000,1360,15210,1,0,0,3,7,1360,0,98038
260000,1440,2500,2,0,0,3,7,1440,0,98146
260000,1427,4337,2,0,0,3,7,1427,0,98042
260000,1489,2800,2,0,0,3,7,1489,0,98002
260000,1413,3403,2,0,0,3,8,1413,0,98031
260000,2025,7760,2,0,0,3,7,2025,0,98001
260000,2150,3721,2,0,0,3,8,2150,0,98002
260250,1490,8357,1,0,0,4,7,1490,0,98038
260600,810,4560,1,0,0,3,7,810,0,98126
260656,1620,13803,1,0,0,4,6,1620,0,98038
260750,1560,9635,1,0,0,3,7,1260,300,98003
261000,750,8125,1,0,0,4,6,750,0,98055
261000,1820,9824,1,0,0,5,7,1820,0,98042
261000,1390,17739,1,0,0,3,7,1390,0,98003
261000,1780,7800,1,0,0,3,7,1060,720,98178
261000,970,12500,1,0,0,3,6,970,0,98168
261000,1660,11200,1,0,0,3,7,1660,0,98056
261000,2040,10488,1,0,0,3,7,1190,850,98188
261000,1810,29308,1,0,0,3,7,950,860,98042
261000,1350,7686,1,0,0,3,7,1350,0,98038
261000,1584,2800,2,0,0,3,7,1584,0,98002
261350,1390,18200,1,0,0,4,7,1390,0,98023
261490,1640,8467,1,0,2,4,6,1220,420,98056
261500,2460,7800,1,0,0,3,8,1500,960,98023
261500,1740,6992,2,0,0,3,7,1740,0,98042
261500,1130,3600,1,0,0,3,6,1130,0,98144
261500,1410,8174,1,0,0,3,8,1410,0,98056
261590,760,6407,1,0,0,3,6,760,0,98178
261950,1880,5000,2,0,0,3,7,1880,0,98042
262000,1560,7800,2,0,0,3,7,1560,0,98168
262000,2020,6236,2,0,0,3,7,2020,0,98001
262000,1320,6530,1,0,0,4,7,1320,0,98023
262000,520,12981,1,0,0,5,3,520,0,98022
262000,1700,6200,2,0,0,3,8,1700,0,98092
262000,1680,10300,2,0,0,4,7,1680,0,98010
262000,1700,9579,1,0,0,4,7,1100,600,98023
262000,1970,8727,2,0,0,3,7,1970,0,98092
262000,1500,4120,1.5,0,0,3,5,880,620,98055
262000,1840,9009,2,0,0,3,7,1840,0,98198
262000,1870,7800,1,0,0,3,7,1580,290,98168
262000,2070,8685,2,0,0,3,7,2070,0,98188
262500,1160,8906,1,0,0,3,7,1160,0,98118
262500,1610,10291,1,0,0,4,7,1610,0,98022
262500,1950,8086,1,0,0,3,7,1130,820,98003
262500,1470,10390,1,0,0,3,7,1470,0,98031
262500,1500,7036,1,0,0,3,7,1060,440,98032
262500,2259,26831,1.5,0,3,5,7,1491,768,98001
262500,1130,7200,1,0,0,4,6,1130,0,98166
262500,1140,14373,1,0,0,3,7,1140,0,98011
262500,1540,5110,1,0,0,3,7,1540,0,98118
262500,970,7854,1,0,0,4,7,970,0,98056
263000,1490,3800,1,0,0,3,6,700,790,98118
263000,1250,7560,1,0,0,3,6,1250,0,98058
263000,1580,9187,1,0,0,3,8,1180,400,98038
263000,1410,8100,2,0,0,3,7,1410,0,98038
263000,1570,7775,2,0,0,3,7,1570,0,98031
263000,1720,6847,2,0,0,3,7,1720,0,98001
263000,1660,7210,1,0,0,4,7,1660,0,98032
263000,1590,7748,2,0,0,4,7,1590,0,98003
263000,1300,7885,1,0,0,3,7,1300,0,98055
263000,1790,7485,1,0,0,4,8,1330,460,98023
263000,1830,7315,1,0,0,5,7,1250,580,98023
263000,1340,8700,1.5,0,0,3,6,1340,0,98188
263000,1584,3200,2,0,0,3,7,1584,0,98002
263300,900,4500,1,0,0,3,7,900,0,98118
263400,1360,60548,1,0,0,3,6,960,400,98001
263500,1330,9917,1,0,0,3,7,1040,290,98058
263500,1540,6273,1,0,0,4,6,770,770,98118
263500,750,4515,1,0,0,3,6,750,0,98106
263500,2210,6375,1,0,0,3,8,1640,570,98003
263500,1610,14000,1,0,0,4,7,1050,560,98010
263700,1200,6561,1,0,0,3,6,1200,0,98177
263850,2300,7524,2,0,0,4,8,2300,0,98023
263900,1658,2700,2,0,0,3,8,1658,0,98198
263950,1700,11613,1,0,0,5,7,1180,520,98092
264000,1820,10608,1,0,0,4,7,1820,0,98003
264000,1470,14821,1,0,0,4,7,1470,0,98042
264000,1760,7482,1,0,0,4,8,1760,0,98023
264000,1820,8118,1,0,0,4,7,1080,740,98031
264000,710,4725,1,0,0,3,6,710,0,98133
264000,1552,3677,2,0,0,3,7,1552,0,98092
264250,1420,7420,1.5,0,0,3,6,1420,0,98178
264500,1650,16200,1,0,0,3,7,1650,0,98031
264500,2060,11385,1,0,0,4,7,1200,860,98023
264500,1580,14040,1,0,0,3,7,1050,530,98001
264500,1630,8346,1,0,0,3,8,1630,0,98092
264500,1370,7087,2,0,0,3,7,1370,0,98038
264900,2040,7000,1,0,0,3,7,1250,790,98031
264950,1720,9753,1,0,0,4,7,1120,600,98023
264950,1470,11599,1,0,0,3,7,1070,400,98030
264950,1770,9011,1,0,0,5,7,1050,720,98042
264950,1400,10853,1,0,0,4,7,1400,0,98055
264950,1000,6000,1,0,0,3,6,1000,0,98126
264950,770,7434,1,0,0,3,6,770,0,98155
264950,1810,7500,1,0,0,2,7,1410,400,98168
264950,1370,10115,1,0,0,4,7,1370,0,98022
264950,1990,9656,2,0,0,3,7,1990,0,98010
265000,1320,8959,1,0,0,3,7,1320,0,98042
265000,1420,8250,1,0,0,3,7,1420,0,98133
265000,1820,32666,1,0,0,4,7,1820,0,98022
265000,1720,6271,2,0,0,3,7,1720,0,98038
265000,1070,9000,1,0,0,4,7,1070,0,98198
265000,1120,881,3,0,0,3,8,1120,0,98103
265000,760,4000,1,0,0,4,6,760,0,98108
265000,620,4760,1,0,0,3,6,620,0,98126
265000,800,5760,1,0,0,3,6,700,100,98155
265000,2050,10519,1,0,0,3,7,1240,810,98058
265000,2040,4443,2,0,0,3,8,2040,0,98092
265000,1440,7741,1,0,0,4,7,1000,440,98031
265000,1290,6034,1,0,0,3,6,1050,240,98118
265000,1740,12728,1,0,0,4,7,1180,560,98003
265000,1630,10969,2,0,0,3,7,1630,0,98001
265000,1080,4930,1,0,0,3,6,1080,0,98126
265000,1240,8158,1,0,0,4,7,1110,130,98198
265000,1380,8536,2,0,0,4,7,1380,0,98148
265000,1400,9460,1,0,0,3,7,1060,340,98168
265000,1570,5706,1,0,0,3,7,1570,0,98092
265000,1530,7500,1.5,0,0,3,7,1530,0,98038
265000,1122,6554,1.5,0,0,3,5,1122,0,98118
265000,1000,9150,1,0,0,3,7,1000,0,98059
265000,1340,6783,1,0,0,4,7,1340,0,98030
265000,1360,5967,1,0,0,3,6,1360,0,98178
265000,1680,9769,1,0,0,3,8,1340,340,98058
265000,1690,9516,1,0,0,3,7,1690,0,98022
265000,2540,7216,2,0,0,3,8,2540,0,98023
265000,1530,6000,2,0,0,4,7,1530,0,98038
265000,1600,10160,1,0,0,4,7,1600,0,98022
265000,2600,8075,1.5,0,0,4,8,2600,0,98092
265000,1750,9298,1,0,0,4,7,1410,340,98058
265000,1580,8468,2,0,0,4,7,1580,0,98001
265000,1850,16535,1,0,0,3,7,1850,0,98014
265000,2050,7100,1,0,0,3,7,1050,1000,98001
265000,1400,6527,1,0,0,3,7,1110,290,98166
265000,940,9458,1,0,0,3,6,940,0,98155
265000,920,1458,2,0,0,3,7,920,0,98133
265000,1780,10196,1,0,0,4,7,1270,510,98001
265000,1400,8580,1,0,0,5,7,900,500,98188
265000,1440,22081,2,0,0,3,7,1440,0,98019
265000,1640,7668,2,0,0,3,7,1640,0,98038
265000,1430,5490,1,0,0,5,6,1430,0,98056
265000,1020,8610,1,0,0,5,7,1020,0,98056
265000,1820,16103,2,0,0,3,7,1820,0,98030
265000,1290,7100,1,0,0,3,6,1290,0,98198
265000,1520,6805,1,0,0,4,7,1040,480,98023
265000,1460,8505,1,0,0,4,7,1460,0,98055
265000,1600,7936,1,0,0,3,7,1600,0,98155
265000,1620,9450,1.5,0,0,3,7,1620,0,98168
265000,1510,6071,1,0,0,4,7,1150,360,98042
265000,1800,7650,1,0,0,5,7,1800,0,98056
265000,1450,13439,1,0,0,4,7,1180,270,98003
265000,1330,12618,1,0,3,3,7,1330,0,98188
265000,1940,8170,1,0,0,4,7,1940,0,98155
265000,1650,8975,1,0,0,5,6,1650,0,98146
265000,1290,2828,2,0,0,3,7,1290,0,98053
265000,1560,10489,1,0,0,5,7,1560,0,98022
265000,1450,5858,1,0,0,4,7,1450,0,98038
265000,910,4600,1,0,0,3,5,910,0,98117
265000,1780,6527,2,0,0,3,8,1780,0,98092
265000,1840,6750,1,0,0,4,7,1270,570,98031
265000,770,5160,1,0,0,3,6,770,0,98106
265000,1500,7112,1,0,0,5,6,760,740,98166
265000,1170,8148,1,0,0,3,7,1170,0,98155
265000,1410,2500,2,0,0,3,7,1410,0,98146
265000,2200,7200,1,0,0,3,8,1270,930,98032
265000,1970,8390,1,0,0,3,7,1140,830,98178
265000,1860,10856,1,0,0,3,8,1260,600,98178
265000,960,9748,1,0,0,3,5,960,0,98065
265000,1000,31505,1,0,0,3,6,1000,0,98019
265000,1860,9112,1,0,0,4,7,1110,750,98032
265000,1940,9533,1,0,0,3,7,1080,860,98031
265000,1090,3272,1,0,0,5,8,1090,0,98198
265000,1580,5292,1,0,0,3,6,980,600,98118
265000,1010,14948,1,0,0,5,6,1010,0,98059
265000,2920,5250,1.5,0,0,5,7,1800,1120,98002
265000,1380,7226,1,0,0,4,7,1140,240,98042
265000,1890,6088,2,0,0,3,7,1890,0,98002
265000,1840,7300,1,0,0,3,8,1840,0,98023
265000,1340,10290,1,0,0,4,7,1140,200,98042
265000,2300,9100,1,0,0,3,7,1280,1020,98058
265000,1730,7264,2,0,0,3,6,1730,0,98168
265000,1420,8126,1,0,0,3,8,1420,0,98031
265000,1900,10588,1,0,0,5,6,1900,0,98002
265000,820,8423,1,0,2,3,6,820,0,98055
265000,1630,5999,1.5,0,0,4,7,1630,0,98198
265000,384,213444,1,0,0,3,4,384,0,98070
265000,1860,8505,1,0,0,4,7,1860,0,98055
265000,1070,4800,1,0,0,3,6,970,100,98126
265000,1660,5250,2,0,0,4,8,1660,0,98003
265000,2000,7650,1.5,0,0,4,7,1790,210,98032
265000,1489,2800,2,0,0,3,7,1489,0,98002
265000,1400,3368,2,0,0,3,7,1400,0,98146
265000,1084,3427,2,0,0,3,7,1084,0,98125
265050,800,2119,2,0,0,3,7,800,0,98106
265500,1450,8977,1,0,0,3,8,1450,0,98092
265500,1860,9225,1,0,0,3,7,1860,0,98198
265800,1460,7361,1,0,0,3,6,1460,0,98019
265900,1180,7793,1,0,0,4,7,1180,0,98031
265950,1150,8450,1,0,0,4,6,1150,0,98178
265950,1490,3840,2,0,0,3,7,1490,0,98042
265953,1470,13068,1,0,0,4,7,1470,0,98092
266000,1805,3402,2,0,0,3,7,1805,0,98002
266000,1780,7214,1,0,0,4,7,1400,380,98030
266000,1120,8250,1,0,0,4,7,1120,0,98056
266000,1995,7102,2,0,0,4,8,1995,0,98023
266000,1940,8547,1,0,0,3,7,1460,480,98030
266000,700,5559,1,0,0,5,6,700,0,98155
266000,1550,6022,2,0,0,3,8,1550,0,98003
266000,1860,12693,1,0,0,3,8,1140,720,98023
266200,1430,9600,1,0,0,4,7,1430,0,98059
266490,1810,4113,2,0,0,3,7,1810,0,98042
266500,1880,7632,1,0,0,4,7,1180,700,98023
266500,1740,5460,1,0,0,3,7,1210,530,98038
266750,1650,10000,2,0,0,3,7,1650,0,98198
266950,1920,4803,2,0,0,3,7,1920,0,98042
267000,1300,9644,1,0,0,3,7,1300,0,98010
267000,2495,4400,2,0,0,3,8,2495,0,98001
267000,1740,10875,1,0,0,4,7,1020,720,98188
267000,1390,6005,2,0,0,3,8,1390,0,98022
267000,1400,8100,1.5,0,0,3,6,1400,0,98125
267000,2510,9900,1,0,0,3,8,1610,900,98023
267000,1440,10920,1,0,0,4,8,1440,0,98030
267000,1760,6477,2,0,0,4,8,1760,0,98030
267000,2000,7350,1,0,0,3,7,1100,900,98003
267000,1580,12250,2,0,0,3,8,1580,0,98198
267000,1090,8160,1,0,0,3,7,1090,0,98058
267000,1690,10336,2,0,0,4,7,1690,0,98010
267000,800,2480,1,0,0,4,6,800,0,98108
267000,1030,8223,1,0,0,4,7,1030,0,98148
267000,940,4700,1,0,0,4,6,940,0,98146
267000,1584,2800,2,0,0,3,7,1584,0,98002
267100,1250,1580,2,0,0,3,7,1030,220,98106
267300,1890,93218,1,0,0,4,7,1890,0,98092
267345,2510,8165,1,0,0,4,7,1610,900,98023
267500,1590,11914,1,0,2,3,7,1090,500,98188
267500,2390,6600,2,0,0,5,7,2390,0,98042
267500,1600,9072,1,0,0,4,7,1600,0,98030
267500,1747,12250,2.5,0,0,4,6,1747,0,98001
267500,1650,7807,1,0,0,3,7,1650,0,98030
267500,1390,2153,2,0,0,3,7,1390,0,98118
267500,960,5150,1,0,0,5,6,960,0,98126
267500,1400,7629,1,0,0,3,7,1120,280,98030
267500,2080,2856,1.5,0,0,3,7,1550,530,98042
267500,1860,12000,1,0,0,4,7,1860,0,98092
267500,1090,22080,1,0,0,5,7,1090,0,98038
267800,700,6000,1,0,0,4,6,700,0,98155
267800,1410,1899,2,0,0,3,8,1410,0,98106
267950,1730,7350,1.5,0,0,4,6,1730,0,98003
268000,1550,8134,2,0,0,3,7,1550,0,98031
268000,1680,9966,1,0,0,3,7,1100,580,98198
268000,1730,10368,1,0,0,5,7,1010,720,98059
268000,1880,1793,2,0,0,3,7,1810,70,98108
268000,1850,6676,2,0,0,3,7,1850,0,98023
268000,1370,10050,1,0,1,4,7,1370,0,98023
268000,1730,7020,1.5,0,0,4,5,1730,0,98056
268000,1250,5546,1,0,0,4,7,1250,0,98055
268000,1380,5000,1,0,0,3,7,870,510,98108
268000,1650,6684,2,0,0,3,7,1650,0,98031
268000,1970,10270,1,0,0,4,8,1970,0,98032
268000,1980,12543,1,0,0,3,8,1180,800,98023
268000,2400,4564,2,0,0,3,7,2400,0,98042
268000,1600,7711,1,0,0,3,7,1600,0,98002
268000,1610,8416,1,0,0,3,7,1610,0,98031
268000,1420,6000,1,0,0,3,6,1420,0,98146
268000,1480,8009,1,0,0,3,7,980,500,98032
268000,1930,6600,1,0,0,4,7,1030,900,98168
268000,1840,7510,2,0,0,5,8,1840,0,98092
268000,1700,2250,2,0,0,3,7,1700,0,98168
268300,1190,9000,1,0,0,3,7,1190,0,98028
268450,2200,9600,1,0,0,4,7,1100,1100,98023
268500,1420,7500,1,0,0,4,7,1080,340,98031
268500,1290,1749,1,0,0,3,8,660,630,98008
268500,1670,8000,1,0,0,4,8,1670,0,98023
268500,790,8424,1,0,0,4,6,790,0,98133
268500,1820,13600,1.5,0,0,3,7,1120,700,98032
268500,2100,4237,2,0,0,3,8,2100,0,98031
268500,1140,977,2,0,0,3,7,850,290,98126
268643,1810,9240,2,0,0,3,7,1810,0,98055
268750,800,8775,1,0,0,3,6,800,0,98166
268950,1320,8100,1,0,0,3,6,880,440,98166
269000,1490,10000,1,0,0,4,8,1100,390,98023
269000,1690,4250,1,0,0,3,7,1020,670,98178
269000,1210,7136,1,0,0,3,7,1210,0,98031
269000,1560,4200,2,0,0,3,7,1560,0,98038
269000,1440,3800,2,0,0,3,7,1440,0,98038
269000,1594,7665,1,0,0,5,7,1088,506,98002
269000,1020,7920,1,0,0,3,7,1020,0,98106
269000,1420,7297,1,0,0,3,7,1130,290,98031
269000,1530,7930,1,0,0,5,7,1530,0,98038
269000,1730,6653,1,0,0,4,7,1360,370,98042
269000,1610,8401,1,0,0,3,7,1610,0,98056
269000,1010,6000,1,0,0,4,7,1010,0,98178
269000,1540,5000,1.5,0,0,3,8,1540,0,98023
269000,1470,8682,1,0,0,3,7,1160,310,98003
269000,770,8612,1,0,0,3,6,770,0,98155
269000,2060,3608,2,0,0,3,7,2060,0,98198
269000,1950,8661,1,0,0,4,8,1950,0,98023
269000,1320,2625,2,0,0,3,7,1320,0,98133
269000,1410,10577,1,0,0,3,7,1410,0,98030
269100,2190,7904,2,0,0,3,8,2190,0,98092
269500,1840,7412,1,0,0,4,7,1240,600,98031
269500,1700,7056,2,0,0,3,7,1700,0,98001
269500,1640,8395,1,0,0,4,7,1640,0,98038
269500,1480,7276,1,0,0,4,6,940,540,98056
269500,800,1200,2,0,0,3,7,800,0,98103
269500,1140,74052,1,0,0,4,6,1140,0,98022
269500,930,4000,1,0,0,3,6,730,200,98108
269800,1830,3420,2,0,0,3,8,1830,0,98198
269900,1530,8750,1.5,0,0,4,7,1530,0,98058
269900,1140,22267,1,0,0,3,7,1140,0,98045
269900,1420,22100,1,0,0,5,7,1420,0,98042
269900,1740,9672,1,0,0,4,7,1110,630,98031
269900,1750,8325,1,0,0,5,7,1750,0,98031
269950,1340,7250,1,0,0,5,5,700,640,98198
269950,1950,7560,1,0,2,4,7,1320,630,98022
269950,1890,4838,2,0,0,3,8,1730,160,98168
269950,1960,7230,2,0,0,3,8,1960,0,98023
269950,1440,9600,1,0,0,2,7,1440,0,98001
269950,1510,6000,1,0,0,4,7,1150,360,98038
269950,1400,7735,1,0,0,4,7,1400,0,98038
269950,1660,7003,2,0,0,3,7,1660,0,98030
269950,990,9950,1,0,0,5,7,990,0,98056
269950,1610,7187,2,0,0,3,7,1610,0,98042
269950,1660,8641,2,0,0,4,8,1660,0,98042
269950,1760,12823,1,0,0,4,7,1460,300,98002
269950,2390,7309,2,0,0,4,7,2390,0,98002
269950,1320,7540,1,0,0,3,7,1320,0,98038
269950,2540,8400,2,0,0,5,7,2540,0,98032
269950,1480,9743,2,0,0,4,7,1480,0,98010
269950,2060,13500,1,0,0,3,7,1260,800,98042
269950,1520,8720,1,0,0,3,7,1080,440,98058
269950,1740,9547,1,0,0,4,7,1740,0,98055
269950,2244,4079,2,0,0,3,7,2244,0,98001
270000,1380,209959,1,0,0,1,6,1380,0,98011
270000,1900,8600,1,0,0,4,8,1900,0,98023
270000,1000,10320,1,0,0,3,6,1000,0,98106
270000,1560,8853,1,0,0,3,7,1560,0,98058
270000,1800,7763,1,0,0,3,6,1470,330,98030
270000,1240,14110,1,0,0,4,7,1240,0,98058
270000,2080,4252,1.5,0,0,3,7,1550,530,98042
270000,1520,7930,1,0,0,3,7,1160,360,98038
270000,2390,7000,1,0,0,4,7,1990,400,98058
270000,1670,8364,1,0,0,4,7,1300,370,98042
270000,1750,6397,2,0,0,3,7,1750,0,98023
270000,1830,5220,1.5,0,0,3,7,1830,0,98118
270000,2350,5835,2,0,0,3,8,2350,0,98042
270000,1930,7480,2,0,0,3,7,1930,0,98058
270000,2490,11650,1,0,0,3,7,1390,1100,98148
270000,2630,8470,1.5,0,0,4,8,2630,0,98002
270000,1810,6509,2,0,0,3,7,1810,0,98042
270000,1430,8960,1,0,0,4,6,1430,0,98166
270000,1900,8505,1,0,0,3,7,1200,700,98055
270000,1800,9314,2,0,0,3,8,1800,0,98011
270000,1560,4290,2,0,0,3,7,1560,0,98108
270000,1130,7920,1,0,0,3,7,1130,0,98059
270000,1540,13475,1,0,0,4,7,1540,0,98059
270000,1480,7374,1,0,0,3,6,760,720,98133
270000,840,867,2,0,0,3,7,840,0,98115
270000,1040,5700,1,0,0,3,6,1040,0,98118
270000,1350,6696,1,0,0,5,6,680,670,98056
270000,1390,10905,1,0,0,3,6,860,530,98106
270000,1770,8640,1,0,0,3,7,1420,350,98001
270000,1500,6337,1,0,0,5,7,1500,0,98125
270000,1390,9000,1,0,0,4,7,1390,0,98045
270000,1230,7500,1,0,0,3,7,1230,0,98198
270000,1510,10215,1,0,0,4,7,1510,0,98022
270000,1260,7500,1,0,0,3,6,840,420,98155
270000,1370,10866,1,0,0,4,6,1370,0,98052
270000,1540,7739,2,0,0,4,7,1540,0,98030
270000,1610,8375,2,0,0,3,7,1610,0,98155
270000,1750,8400,1,0,0,3,7,1350,400,98188
270000,2100,14027,2,0,0,3,8,2100,0,98042
270000,1690,7165,2,0,0,4,7,1690,0,98038
270000,1760,8287,1,0,0,3,7,1160,600,98188
270000,1830,8209,1,0,0,3,7,1830,0,98028
270000,2600,9900,1,0,0,3,7,1600,1000,98178
270000,1470,16728,1,0,0,4,7,1350,120,98168
270000,1500,5605,1,0,0,5,6,750,750,98106
270000,1850,7730,1,0,0,5,7,1100,750,98133
270000,1850,7350,1,0,0,3,7,1050,800,98001
270000,1500,7410,1,0,0,4,7,1500,0,98058
270000,720,5196,1,0,0,3,7,720,0,98103
270000,1670,8056,1,0,0,3,7,1170,500,98168
270000,2840,9800,1,0,0,4,7,1420,1420,98042
270000,1420,7800,1,0,0,4,7,1130,290,98042
270000,2140,10320,1,0,0,4,7,1330,810,98031
270000,1350,1189,2,0,0,3,7,1080,270,98106
270000,1660,8063,1,0,0,4,7,1660,0,98198
270000,1808,19200,1,0,0,3,8,1808,0,98001
270000,2060,8398,1,0,0,3,7,1260,800,98168
270000,1430,8470,1,0,0,3,7,1190,240,98022
270000,1300,7907,1,0,0,3,7,900,400,98030
270000,1730,8505,1.5,0,0,4,7,1730,0,98146
270000,1610,6205,1,0,0,4,7,1210,400,98023
270000,1990,7252,1,0,0,3,7,1270,720,98002
270000,1300,4127,1,0,0,4,6,650,650,98106
270000,1660,5550,2,0,0,3,7,1660,0,98198
270000,1740,7345,1,0,0,3,7,1380,360,98032
270000,1720,8550,1,0,0,4,7,1720,0,98002
270000,2440,7150,1,0,0,3,7,1200,1240,98032
270000,1890,9450,1,0,0,3,7,1090,800,98146
270000,2080,26574,1,0,2,3,7,1380,700,98002
270000,1600,9921,2,0,0,3,7,1600,0,98042
270000,1920,8497,2,0,0,3,8,1920,0,98092
270000,2330,8000,1,0,0,3,7,1390,940,98023
270000,1010,9514,1,0,0,3,7,1010,0,98059
270000,1150,3600,1,0,0,3,6,1150,0,98144
270000,1780,81021,1,0,3,4,9,1780,0,98001
270000,1690,9583,1,0,0,4,7,1690,0,98059
270000,1930,15000,1,0,0,5,7,1930,0,98198
270000,1770,7336,2,0,0,3,7,1770,0,98030
270000,1810,8262,2,0,0,4,8,1810,0,98023
270000,1820,7750,1,0,0,3,8,1820,0,98023
270000,1430,5909,1,0,0,3,6,1070,360,98155
270000,2140,9990,1,0,0,4,8,2140,0,98003
270000,1010,14510,1,0,0,5,7,1010,0,98042
270000,1780,5015,2,0,0,3,7,1780,0,98042
270000,1900,8282,1,0,0,3,7,1900,0,98022
270000,1500,13500,1,0,0,4,7,1500,0,98059
270000,1300,1920,2,0,0,3,8,850,450,98126
270000,1400,3825,2,0,0,3,7,1400,0,98042
270000,2701,5821,2,0,0,3,7,2701,0,98092
270000,1870,5000,2,0,0,3,7,1870,0,98042
270500,1780,7848,1,0,0,3,7,1320,460,98038
270500,1952,8613,1,0,0,4,7,1652,300,98032
270500,2406,7093,2,0,0,3,8,2406,0,98001
270950,780,6250,1,0,0,3,6,780,0,98168
271000,1710,7200,1,0,0,5,7,910,800,98031
271000,1800,9576,1,0,0,4,7,1800,0,98045
271000,1490,9112,1,0,0,3,6,970,520,98146
271000,710,4240,1,0,0,4,6,710,0,98106
271115,830,1325,2,0,0,3,7,830,0,98136
271310,870,5340,1.5,0,0,2,6,870,0,98144
271500,1995,18360,2,0,0,3,7,1995,0,98198
271500,1490,8005,1,0,0,3,7,1090,400,98058
271675,2140,13068,1,0,0,4,7,1460,680,98092
271900,1890,11875,1,0,0,3,7,1230,660,98045
271900,1450,8771,2,0,0,4,7,1450,0,98022
271920,1410,10248,1,0,0,3,7,1410,0,98001
271950,1220,8400,1,0,0,4,7,1220,0,98006
272000,2160,7140,1,0,0,4,7,1670,490,98023
272000,2550,6300,1,0,0,4,7,1560,990,98056
272000,1380,7476,1,0,0,3,7,1380,0,98001
272000,1790,6371,2,0,0,3,8,1790,0,98092
272000,1870,5692,2,0,0,3,7,1870,0,98058
272000,2520,10890,1,0,0,3,7,1260,1260,98023
272000,1650,13816,2,0,0,3,7,1650,0,98014
272000,1880,6160,2,0,0,3,7,1880,0,98023
272000,1780,19843,1,0,0,3,7,1780,0,98058
272000,1380,11760,1,0,0,4,7,1380,0,98055
272000,1130,8100,1.5,0,0,3,6,1130,0,98168
272000,2070,6175,2,0,0,3,8,2070,0,98092
272000,1390,10660,1,0,0,4,7,1030,360,98198
272000,1800,5555,2,0,0,3,7,1800,0,98038
272000,1200,5700,1,0,0,5,7,1200,0,98178
